top_repos/py2neo, 61, 14478, 1323, 1541, 5758, 44, 6, 61, 0, 1, 605, 2, 0, 0, 6, 0, 0, 13
top_repos/python-elevator-challenge, 1, 63, 1, 36, 0, 445, 0, 0, 1, 0, 3, 0, 0, 0, 0, 0, 0, 0
top_repos/shell-functools, 23, 1286, 39, 20, 181, 256, 3, 2, 0, 0, 10, 0, 0, 0, 0, 1, 0, 1
top_repos/poincare-embeddings, 6, 646, 59, 24, 0, 45, 0, 0, 0, 1, 17, 0, 0, 0, 0, 0, 0, 0
top_repos/quotesbot, 7, 170, 87, 0, 0, 27, 0, 27, 0, 0, 8, 0, 0, 0, 0, 2, 0, 0
top_repos/tensorflow-101, 128, 20274, 1664, 2285, 2828, 44, 1946, 1153, 139, 53, 795, 76, 0, 0, 87, 9, 0, 4
top_repos/pixie, 55, 10419, 331, 247, 394, 66, 25, 107, 671, 89, 293, 2, 0, 0, 33, 11, 0, 2
top_repos/uncompyle2, 56, 74314, 925, 119, 66689, 59, 255, 1169, 165, 11, 208, 143, 0, 38, 342, 3, 0, 35
top_repos/pyzabbix, 9, 624, 51, 48, 112, 90, 0, 2, 1, 0, 17, 0, 0, 0, 4, 0, 0, 0
top_repos/evilginx, 1, 702, 19, 21, 0, 110, 0, 9, 28, 0, 63, 12, 0, 0, 8, 0, 0, 0
top_repos/BrowserRefresh-Sublime, 57, 33421, 16081, 2305, 4047, 70, 190, 13309, 448, 66, 156, 8, 0, 3, 147, 30, 0, 15
top_repos/dl-docker, 1, 27, 15, 0, 0, 112, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
top_repos/practice-python, 50, 2718, 112, 171, 201, 4, 1, 0, 8, 0, 38, 6, 0, 0, 2, 0, 0, 0
top_repos/causality, 20, 1997, 21, 250, 237, 82, 45, 403, 44, 0, 285, 9, 0, 0, 76, 2, 0, 0
top_repos/Loki, 12, 3935, 556, 139, 0, 274, 20, 117, 32, 36, 478, 11, 0, 0, 9, 2, 0, 25
top_repos/fuel, 103, 14954, 696, 3847, 5165, 33, 0, 0, 2, 1, 1, 5, 0, 0, 0, 1, 0, 0
